計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチンACコンセント,寝室AC 冷蔵庫 洗濯機,和室AC,未使用,電子レンジ,2F洋室1,未使用,2F洋室2,和室電灯コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,20413,0,6223,8311,0,0,290,0,0,0,5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20413,-,-,-,-,-,-,-,-
20180502,-,-,-,19778,0,5768,7940,0,0,231,0,0,0,5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19778,-,-,-,-,-,-,-,-
20180503,-,-,-,20839,0,4479,11714,0,0,140,0,0,0,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20839,-,-,-,-,-,-,-,-
20180504,-,-,-,22626,0,4860,11877,0,0,220,0,0,0,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22626,-,-,-,-,-,-,-,-
20180505,-,-,-,22286,0,4439,10028,0,0,339,0,0,0,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22286,-,-,-,-,-,-,-,-
20180506,-,-,-,21262,0,5705,9481,0,0,56,0,0,0,5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21262,-,-,-,-,-,-,-,-
20180507,-,-,-,18720,0,5650,7130,0,0,123,0,0,0,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,-,-,-,-,-,-,-,-
20180508,-,-,-,20342,0,7334,7988,0,0,51,0,0,0,4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20342,-,-,-,-,-,-,-,-
20180509,-,-,-,18451,0,5448,7764,0,0,134,0,0,0,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18451,-,-,-,-,-,-,-,-
20180510,-,-,-,17078,0,4891,7038,0,0,228,0,0,0,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17078,-,-,-,-,-,-,-,-
20180511,-,-,-,20801,0,7756,8163,0,0,278,0,0,0,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20801,-,-,-,-,-,-,-,-
20180512,-,-,-,17620,0,5189,6907,0,0,165,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17620,-,-,-,-,-,-,-,-
20180513,-,-,-,16446,0,4494,7066,0,0,149,0,0,0,4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16446,-,-,-,-,-,-,-,-
20180514,-,-,-,19104,0,5679,7688,0,0,602,0,0,0,5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19104,-,-,-,-,-,-,-,-
20180515,-,-,-,17600,0,5659,6988,0,0,130,0,0,0,4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,-,-,-,-,-,-,-,-
20180516,-,-,-,18662,0,5902,7381,0,0,306,0,0,0,5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18662,-,-,-,-,-,-,-,-
20180517,-,-,-,18032,0,4399,7433,0,0,309,0,0,0,5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18032,-,-,-,-,-,-,-,-
20180518,-,-,-,17790,0,4869,7352,0,0,178,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17790,-,-,-,-,-,-,-,-
20180519,-,-,-,15722,0,3867,6188,0,0,200,17,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15722,-,-,-,-,-,-,-,-
20180520,-,-,-,16527,0,3883,7473,0,0,215,0,0,0,4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16527,-,-,-,-,-,-,-,-
20180521,-,-,-,16654,0,4188,7100,0,0,388,0,0,0,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16654,-,-,-,-,-,-,-,-
20180522,-,-,-,16681,0,4011,7329,0,0,192,0,0,0,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16681,-,-,-,-,-,-,-,-
20180523,-,-,-,17347,0,4289,7416,0,0,305,0,0,0,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17347,-,-,-,-,-,-,-,-
20180524,-,-,-,15649,0,4350,6264,0,0,188,0,0,0,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15649,-,-,-,-,-,-,-,-
20180525,-,-,-,16438,0,4231,7074,0,0,87,0,0,0,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16438,-,-,-,-,-,-,-,-
20180526,-,-,-,17847,0,4595,7682,0,0,30,294,0,0,5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17847,-,-,-,-,-,-,-,-
20180527,-,-,-,15018,0,3195,6424,0,0,316,0,0,0,4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15018,-,-,-,-,-,-,-,-
20180528,-,-,-,16710,0,4456,6902,0,0,533,0,0,0,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16710,-,-,-,-,-,-,-,-
20180529,-,-,-,17523,0,4684,7352,0,0,238,0,0,0,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17523,-,-,-,-,-,-,-,-
20180530,-,-,-,16894,0,4182,6870,0,0,185,415,0,0,5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16894,-,-,-,-,-,-,-,-
20180531,-,-,-,18185,0,3955,8193,0,0,212,273,0,0,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18185,-,-,-,-,-,-,-,-
