計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビング台所AC,洋室AC 玄関,台所浴室 電灯コンセント,座敷リビング 電灯,洋室 玄関 WC 電灯,寝室 AC,未使用,座敷 AC,温風ヒーター,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,19743,0,0,0,11062,5276,242,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19743,-,-,-,-,-,-,-,-
20180402,-,-,-,17628,0,290,0,10500,4896,292,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17628,-,-,-,-,-,-,-,-
20180403,-,-,-,21904,0,0,0,12951,5411,589,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21904,-,-,-,-,-,-,-,-
20180404,-,-,-,21979,0,112,0,12260,5570,1083,2262,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21979,-,-,-,-,-,-,-,-
20180405,-,-,-,19583,0,477,0,11969,4461,361,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19583,-,-,-,-,-,-,-,-
20180406,-,-,-,24435,0,3428,0,10718,5941,190,3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24435,-,-,-,-,-,-,-,-
20180407,-,-,-,29595,0,6693,0,9879,4757,169,7418,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29595,-,-,-,-,-,-,-,-
20180408,-,-,-,29453,0,5795,0,10101,5499,166,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29453,-,-,-,-,-,-,-,-
20180409,-,-,-,21913,0,3272,0,9901,4229,70,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21913,-,-,-,-,-,-,-,-
20180410,-,-,-,16682,0,564,0,9318,3772,130,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16682,-,-,-,-,-,-,-,-
20180411,-,-,-,16633,0,1389,0,9328,3921,32,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16633,-,-,-,-,-,-,-,-
20180412,-,-,-,16174,0,0,0,9537,3748,172,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16174,-,-,-,-,-,-,-,-
20180413,-,-,-,14804,0,132,0,9262,3801,255,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,-,-,-,-,-,-,-,-
20180414,-,-,-,20396,0,2537,0,9823,4391,156,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20396,-,-,-,-,-,-,-,-
20180415,-,-,-,20664,0,3240,0,9535,5048,49,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20664,-,-,-,-,-,-,-,-
20180416,-,-,-,21430,0,1182,0,9955,5027,235,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21430,-,-,-,-,-,-,-,-
20180417,-,-,-,24361,0,4388,0,10043,4631,65,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24361,-,-,-,-,-,-,-,-
20180418,-,-,-,21271,0,1719,0,9841,4887,332,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21271,-,-,-,-,-,-,-,-
20180419,-,-,-,20872,0,438,0,10109,5190,1039,3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20872,-,-,-,-,-,-,-,-
20180420,-,-,-,20041,0,95,0,9863,6769,238,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20041,-,-,-,-,-,-,-,-
20180421,-,-,-,16847,0,97,0,9872,4221,145,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16847,-,-,-,-,-,-,-,-
20180422,-,-,-,16920,0,74,0,10214,4474,203,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16920,-,-,-,-,-,-,-,-
20180423,-,-,-,16180,0,33,0,9758,4626,234,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16180,-,-,-,-,-,-,-,-
20180424,-,-,-,17266,0,690,0,9526,4116,151,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,-,-,-,-,-,-,-,-
20180425,-,-,-,23469,0,3617,0,9598,4459,705,4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23469,-,-,-,-,-,-,-,-
20180426,-,-,-,19688,0,782,0,9850,4470,369,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19688,-,-,-,-,-,-,-,-
20180427,-,-,-,20481,0,0,0,11992,4833,662,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20481,-,-,-,-,-,-,-,-
20180428,-,-,-,19392,0,0,0,11238,4344,644,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19392,-,-,-,-,-,-,-,-
20180429,-,-,-,19497,0,0,0,12355,4570,541,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19497,-,-,-,-,-,-,-,-
20180430,-,-,-,16898,0,0,0,10502,4806,535,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16898,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
