計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビング台所AC,洋室AC 玄関,台所浴室 電灯コンセント,座敷リビング 電灯,洋室 玄関 WC 電灯,寝室 AC,未使用,座敷 AC,温風ヒーター,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,43613,0,9718,0,17006,6403,310,7288,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43613,-,-,-,-,-,-,-,-
20180302,-,-,-,37442,0,7683,0,12345,6051,359,8905,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37442,-,-,-,-,-,-,-,-
20180303,-,-,-,43978,0,10914,0,12992,6497,502,9288,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43978,-,-,-,-,-,-,-,-
20180304,-,-,-,28407,0,3515,0,12017,4315,389,6877,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28407,-,-,-,-,-,-,-,-
20180305,-,-,-,35614,0,5654,0,17474,5470,380,5964,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35614,-,-,-,-,-,-,-,-
20180306,-,-,-,35991,0,6107,0,14906,5169,222,8840,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35991,-,-,-,-,-,-,-,-
20180307,-,-,-,29918,0,4956,0,14451,4364,77,4968,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29918,-,-,-,-,-,-,-,-
20180308,-,-,-,33963,0,7241,0,14023,4305,249,6470,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33963,-,-,-,-,-,-,-,-
20180309,-,-,-,43354,0,9215,0,13455,4747,975,10787,0,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43354,-,-,-,-,-,-,-,-
20180310,-,-,-,40531,0,6637,0,14593,4943,207,10405,0,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40531,-,-,-,-,-,-,-,-
20180311,-,-,-,34560,0,3883,0,18197,4189,148,4839,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34560,-,-,-,-,-,-,-,-
20180312,-,-,-,33463,0,6933,0,12666,3684,100,8478,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33463,-,-,-,-,-,-,-,-
20180313,-,-,-,27002,0,2831,0,13341,4467,93,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27002,-,-,-,-,-,-,-,-
20180314,-,-,-,22024,0,849,0,13037,3701,611,3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22024,-,-,-,-,-,-,-,-
20180315,-,-,-,25855,0,4549,0,11592,4928,132,4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25855,-,-,-,-,-,-,-,-
20180316,-,-,-,33481,0,6637,0,12286,3828,267,8236,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33481,-,-,-,-,-,-,-,-
20180317,-,-,-,29993,0,3618,0,11481,4311,243,9879,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29993,-,-,-,-,-,-,-,-
20180318,-,-,-,25127,0,2401,0,11707,4539,96,6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25127,-,-,-,-,-,-,-,-
