計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IHヒーター,エコキュート,ワンルームAC・200V,2F寝室AC,1R冷蔵庫・洗濯機・照明,未使用,1R・TV・2F寝室照明,居間照明・コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,6279,18777,23570,190,4633,0,0,6727,0,2072,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11072,-,-,-,-,-,-,-,-
20180602,-,-,-,7067,14720,22791,197,4966,544,0,7395,0,4968,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15138,-,-,-,-,-,-,-,-
20180603,-,-,-,8273,8233,16692,447,3221,1739,205,7766,0,4564,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16732,-,-,-,-,-,-,-,-
20180604,-,-,-,6865,14105,19102,166,4701,0,0,7745,0,1830,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11862,-,-,-,-,-,-,-,-
20180605,-,-,-,9187,947,3598,139,3237,0,0,7254,0,2160,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11838,-,-,-,-,-,-,-,-
20180606,-,-,-,8083,3070,5933,177,4802,0,0,7223,0,1248,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10946,-,-,-,-,-,-,-,-
20180607,-,-,-,6835,10472,14976,0,4684,0,0,7700,0,1312,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11339,-,-,-,-,-,-,-,-
20180608,-,-,-,9294,6751,10474,178,1839,0,105,7889,0,2438,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13017,-,-,-,-,-,-,-,-
20180609,-,-,-,14188,12823,18498,299,4743,4304,0,8109,0,4295,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19863,-,-,-,-,-,-,-,-
20180610,-,-,-,10729,2463,7894,804,1694,0,1031,9165,0,2996,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16160,-,-,-,-,-,-,-,-
20180611,-,-,-,9110,680,3603,65,5379,0,325,7592,0,1353,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12033,-,-,-,-,-,-,-,-
20180612,-,-,-,6883,14092,18700,764,4704,0,0,7875,0,1176,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11491,-,-,-,-,-,-,-,-
20180613,-,-,-,6341,19260,23874,309,4086,0,0,7301,0,1618,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10955,-,-,-,-,-,-,-,-
20180614,-,-,-,7415,4173,8753,612,5196,0,0,7351,0,1476,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11995,-,-,-,-,-,-,-,-
