計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IHヒーター,エコキュート,ワンルームAC・200V,2F寝室AC,1R冷蔵庫・洗濯機・照明,未使用,1R・TV・2F寝室照明,居間照明・コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,23737,5544,8791,0,9472,8736,1737,6117,0,4472,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26984,-,-,-,-,-,-,-,-
20180202,-,-,-,21600,3346,6679,303,10697,7443,0,6093,0,4749,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24933,-,-,-,-,-,-,-,-
20180203,-,-,-,22220,3141,10996,10,11902,11528,0,5546,0,7475,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30075,-,-,-,-,-,-,-,-
20180204,-,-,-,24633,3078,12706,301,11519,13771,0,5930,0,8106,3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34261,-,-,-,-,-,-,-,-
20180205,-,-,-,26316,6779,11865,331,10461,15018,0,6348,0,4180,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31402,-,-,-,-,-,-,-,-
20180206,-,-,-,26966,7843,11905,150,11410,13259,1501,6460,0,3693,3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31028,-,-,-,-,-,-,-,-
20180207,-,-,-,23256,7441,11519,0,13214,10630,665,6347,0,3538,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27334,-,-,-,-,-,-,-,-
20180208,-,-,-,20430,10789,14753,123,8407,8141,0,6394,0,4102,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24394,-,-,-,-,-,-,-,-
20180209,-,-,-,21170,5676,8746,534,10477,6739,0,6469,0,4903,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240,-,-,-,-,-,-,-,-
20180210,-,-,-,25139,0,858,501,8251,5949,0,6285,0,7275,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25997,-,-,-,-,-,-,-,-
20180211,-,-,-,21415,3480,12412,135,10488,8875,2368,6265,0,6705,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30347,-,-,-,-,-,-,-,-
20180212,-,-,-,26231,3093,6766,419,15536,9410,2335,6009,0,5872,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29904,-,-,-,-,-,-,-,-
20180213,-,-,-,21137,6841,10911,516,10757,5938,1784,6686,0,3816,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25207,-,-,-,-,-,-,-,-
20180214,-,-,-,17316,10331,13850,173,10349,6342,0,6016,0,3400,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20835,-,-,-,-,-,-,-,-
20180215,-,-,-,21031,32,1505,155,8221,6306,1373,6476,0,3738,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22504,-,-,-,-,-,-,-,-
20180216,-,-,-,27888,440,2525,113,10885,11606,0,6634,0,6210,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29973,-,-,-,-,-,-,-,-
20180217,-,-,-,19442,6808,16568,356,6875,9048,0,6363,0,9434,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29202,-,-,-,-,-,-,-,-
20180218,-,-,-,14860,9887,16179,879,12538,3133,1327,6156,0,4161,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21152,-,-,-,-,-,-,-,-
20180219,-,-,-,22686,427,2661,339,10070,7033,1121,6698,0,4673,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24920,-,-,-,-,-,-,-,-
20180220,-,-,-,16348,11960,16759,435,10640,4545,0,7126,0,4300,3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21147,-,-,-,-,-,-,-,-
20180221,-,-,-,17206,6863,10843,27,7691,2636,0,6957,0,6784,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21186,-,-,-,-,-,-,-,-
20180222,-,-,-,17543,8415,13946,420,11757,4196,0,6907,0,7077,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23074,-,-,-,-,-,-,-,-
20180223,-,-,-,16744,11989,15804,0,11000,5303,0,5866,0,5602,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20559,-,-,-,-,-,-,-,-
20180224,-,-,-,18117,7059,14424,0,7245,8662,0,6506,0,5891,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25482,-,-,-,-,-,-,-,-
20180225,-,-,-,19658,1756,5206,110,6767,2873,1509,6233,0,7339,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23108,-,-,-,-,-,-,-,-
20180226,-,-,-,16990,10228,14763,277,10830,5617,0,6639,0,3592,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21525,-,-,-,-,-,-,-,-
20180227,-,-,-,13149,13116,17174,208,8881,3502,0,6197,0,3292,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17207,-,-,-,-,-,-,-,-
20180228,-,-,-,16598,627,2215,231,8065,1822,0,6972,0,3348,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18186,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
