計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・食器洗乾燥機・,ＩＨ・キッチン,エアコン・リビング,冷蔵庫・キッチン,洗濯機・洗面,冷蔵庫・納戸,未使用,洋室１・テレビ,和室寝室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,12205,0,3162,0,0,2027,0,0,0,961,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12205,-,-,-,-,-,-,-,-
20171202,-,-,-,12865,0,2068,435,0,1917,0,1,0,1583,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12865,-,-,-,-,-,-,-,-
20171203,-,-,-,11614,0,2605,0,0,2235,92,0,0,701,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11614,-,-,-,-,-,-,-,-
20171204,-,-,-,11807,0,2916,0,0,2291,0,2,0,707,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11807,-,-,-,-,-,-,-,-
20171205,-,-,-,12461,0,3065,0,0,1977,0,1,0,1213,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12461,-,-,-,-,-,-,-,-
20171206,-,-,-,12516,0,2026,119,0,1855,93,6,0,1645,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12516,-,-,-,-,-,-,-,-
20171207,-,-,-,12522,0,2017,0,0,2401,90,5,0,1427,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12522,-,-,-,-,-,-,-,-
20171208,-,-,-,12112,0,2671,0,0,1840,0,0,0,1195,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12112,-,-,-,-,-,-,-,-
20171209,-,-,-,13265,0,3096,0,0,1984,0,2,0,1528,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265,-,-,-,-,-,-,-,-
20171210,-,-,-,12842,0,3505,0,0,2245,76,0,0,849,3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12842,-,-,-,-,-,-,-,-
