計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,キッチン・冷蔵庫,未使用,照明・リビング,食器洗乾燥機・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,7888,8301,11689,1467,905,0,0,1864,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11276,-,-,-,-,-,-,-,-
20171002,-,-,-,15546,34,1372,2993,2041,0,0,3365,0,1560,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16884,-,-,-,-,-,-,-,-
20171003,-,-,-,9883,11906,15866,1853,1805,0,0,2946,0,1284,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13843,-,-,-,-,-,-,-,-
20171004,-,-,-,9437,17541,22582,2590,2037,0,0,2577,0,1543,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14478,-,-,-,-,-,-,-,-
20171005,-,-,-,10887,10870,14962,2597,2238,0,0,2546,0,1721,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14979,-,-,-,-,-,-,-,-
20171006,-,-,-,10212,1339,3429,543,1963,0,0,2102,0,1252,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12302,-,-,-,-,-,-,-,-
20171007,-,-,-,10218,14282,18411,1478,1899,0,0,2511,0,1935,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14347,-,-,-,-,-,-,-,-
20171008,-,-,-,7566,18842,22616,446,1929,0,0,2032,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11340,-,-,-,-,-,-,-,-
20171009,-,-,-,9693,17627,22399,1875,1879,0,0,2498,0,1923,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14465,-,-,-,-,-,-,-,-
20171010,-,-,-,10204,18103,22355,2270,1907,0,0,2768,0,1568,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14456,-,-,-,-,-,-,-,-
20171011,-,-,-,10932,17983,21550,1513,1943,0,0,2575,0,1859,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14499,-,-,-,-,-,-,-,-
20171012,-,-,-,10661,6751,10729,2421,1719,0,0,2534,0,1748,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14639,-,-,-,-,-,-,-,-
20171013,-,-,-,11469,4972,7731,2056,1885,0,0,2336,0,1798,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14228,-,-,-,-,-,-,-,-
20171014,-,-,-,11107,3614,7289,1232,2072,0,0,2072,0,1840,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14782,-,-,-,-,-,-,-,-
20171015,-,-,-,12136,45,1804,1601,2063,0,0,2283,0,2609,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895,-,-,-,-,-,-,-,-
