計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,ＩＨ,エアコン・リビング,エアコン・洋室２,エコキュート,テレビ、電灯、コンセント,洗濯機・浴室,未使用,キッチン・レンジ、冷蔵庫,キッチン、コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,9565,0,1110,0,0,3499,1114,838,0,2130,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9565,-,-,-,-,-,-,-,-
20180402,-,-,-,8101,0,151,0,0,4157,758,730,0,1833,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8101,-,-,-,-,-,-,-,-
20180403,-,-,-,8034,0,112,0,0,3565,611,674,0,2234,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,-,-,-,-,-,-,-,-
20180404,-,-,-,7803,0,45,0,0,3795,664,681,0,1961,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803,-,-,-,-,-,-,-,-
20180405,-,-,-,8944,0,763,0,0,3805,818,728,0,2185,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944,-,-,-,-,-,-,-,-
20180406,-,-,-,9416,0,271,1974,0,3019,746,617,0,1842,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9416,-,-,-,-,-,-,-,-
20180407,-,-,-,15408,0,530,3769,0,5118,1391,895,0,1953,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,-,-,-,-,-,-,-,-
20180408,-,-,-,16236,0,633,5152,0,4809,1094,915,0,2123,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16236,-,-,-,-,-,-,-,-
20180409,-,-,-,12198,0,568,938,0,6353,709,728,0,1731,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12198,-,-,-,-,-,-,-,-
20180410,-,-,-,6767,0,0,0,0,2089,710,704,0,2078,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6767,-,-,-,-,-,-,-,-
20180411,-,-,-,7974,0,0,592,0,3018,724,758,0,1662,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7974,-,-,-,-,-,-,-,-
20180412,-,-,-,7342,0,71,0,0,3168,629,686,0,2225,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7342,-,-,-,-,-,-,-,-
20180413,-,-,-,9128,0,131,0,0,3980,731,626,0,1839,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9128,-,-,-,-,-,-,-,-
20180414,-,-,-,6897,0,340,0,0,2712,702,901,0,1848,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897,-,-,-,-,-,-,-,-
20180415,-,-,-,10528,0,715,0,0,3628,1424,827,0,2139,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10528,-,-,-,-,-,-,-,-
