計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,ＩＨ,エアコン・リビング,エアコン・洋室２,エコキュート,テレビ、電灯、コンセント,洗濯機・浴室,未使用,キッチン・レンジ、冷蔵庫,キッチン、コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,7921,0,99,535,0,3069,495,456,0,1971,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921,-,-,-,-,-,-,-,-
20180502,-,-,-,6965,0,0,1066,0,2690,455,549,0,1894,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6965,-,-,-,-,-,-,-,-
20180503,-,-,-,6656,0,139,0,0,3876,495,682,0,1555,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656,-,-,-,-,-,-,-,-
20180504,-,-,-,9105,0,395,2492,0,3201,544,535,0,1819,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9105,-,-,-,-,-,-,-,-
20180505,-,-,-,8272,0,652,0,0,4059,515,695,0,2065,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8272,-,-,-,-,-,-,-,-
20180506,-,-,-,13861,0,1273,4383,0,3306,1207,572,0,2295,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13861,-,-,-,-,-,-,-,-
20180507,-,-,-,5886,0,49,0,0,2303,458,529,0,2059,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,-,-,-,-,-,-,-,-
20180508,-,-,-,7957,0,49,1420,0,2952,497,565,0,2085,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7957,-,-,-,-,-,-,-,-
20180509,-,-,-,10177,0,0,2548,0,4154,590,552,0,1792,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10177,-,-,-,-,-,-,-,-
20180510,-,-,-,7968,0,0,1374,0,3516,421,615,0,1859,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7968,-,-,-,-,-,-,-,-
20180511,-,-,-,8245,0,78,0,0,5001,452,466,0,1629,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8245,-,-,-,-,-,-,-,-
20180512,-,-,-,5805,0,260,0,0,1896,793,659,0,1885,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5805,-,-,-,-,-,-,-,-
20180513,-,-,-,9089,0,1019,68,0,2857,994,599,0,2673,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9089,-,-,-,-,-,-,-,-
20180514,-,-,-,6349,0,126,0,0,3177,457,582,0,1842,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349,-,-,-,-,-,-,-,-
20180515,-,-,-,6556,0,196,0,0,2610,379,504,0,2474,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556,-,-,-,-,-,-,-,-
20180516,-,-,-,5731,0,48,0,0,2404,347,489,0,1928,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5731,-,-,-,-,-,-,-,-
20180517,-,-,-,6491,0,67,711,366,2099,446,377,0,2037,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,-,-,-,-,-,-,-,-
20180518,-,-,-,6575,0,45,939,354,1926,503,405,0,1890,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6575,-,-,-,-,-,-,-,-
20180519,-,-,-,7588,0,750,0,0,2557,762,631,0,2351,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588,-,-,-,-,-,-,-,-
20180520,-,-,-,8149,0,647,0,0,3016,860,740,0,2412,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8149,-,-,-,-,-,-,-,-
20180521,-,-,-,6548,0,209,0,224,2736,479,469,0,1852,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548,-,-,-,-,-,-,-,-
20180522,-,-,-,7291,0,376,570,338,2453,443,569,0,2055,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291,-,-,-,-,-,-,-,-
20180523,-,-,-,6165,0,47,152,0,2375,472,459,0,2150,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,-,-,-,-,-,-,-,-
20180524,-,-,-,5290,0,51,0,254,2525,284,351,0,1640,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,-,-,-,-,-,-,-,-
20180525,-,-,-,6750,0,318,0,31,1904,864,517,0,2393,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,-,-,-,-,-,-,-,-
20180526,-,-,-,5809,0,167,277,0,1979,648,390,0,1864,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5809,-,-,-,-,-,-,-,-
20180527,-,-,-,12303,0,1189,767,359,5573,758,530,0,2096,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12303,-,-,-,-,-,-,-,-
20180528,-,-,-,4602,0,66,176,199,417,461,405,0,2311,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,-,-,-,-,-,-,-,-
20180529,-,-,-,7156,0,29,831,372,2658,464,437,0,1917,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7156,-,-,-,-,-,-,-,-
20180530,-,-,-,7746,0,56,1036,587,2242,399,462,0,2325,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,-,-,-,-,-,-,-,-
20180531,-,-,-,6419,0,41,471,213,2051,482,455,0,2003,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419,-,-,-,-,-,-,-,-
